timestamp,source,source_port,destination,destination_port,protocol
1599665137.528648,192.0.0.3,36580,192.0.0.2,8086,TCP
1599665137.528681,192.0.0.2,8086,192.0.0.3,36580,TCP
1599665137.528697,192.0.0.3,36580,192.0.0.2,1244,TCP
1599665137.528729,192.0.0.2,1244,192.0.0.3,36580,TCP
1599665137.528745,192.0.0.3,36580,192.0.0.2,1113,TCP
1599665137.528779,192.0.0.2,1113,192.0.0.3,36580,TCP
1599665137.528857,192.0.0.3,36580,192.0.0.2,11967,TCP
1599665137.528879,192.0.0.2,11967,192.0.0.3,36580,TCP
1599665137.528909,192.0.0.3,36580,192.0.0.2,9,TCP
1599665137.528929,192.0.0.2,9,192.0.0.3,36580,TCP
1599665137.528942,192.0.0.3,36580,192.0.0.2,3268,TCP
1599665137.528975,192.0.0.2,3268,192.0.0.3,36580,TCP
1599665137.528988,192.0.0.3,36580,192.0.0.2,6788,TCP
1599665137.529021,192.0.0.2,6788,192.0.0.3,36580,TCP
1599665137.529035,192.0.0.3,36580,192.0.0.2,4111,TCP
1599665137.529078,192.0.0.2,4111,192.0.0.3,36580,TCP
1599665137.529089,192.0.0.3,36580,192.0.0.2,5226,TCP
1599665137.529108,192.0.0.2,5226,192.0.0.3,36580,TCP
1599665137.529117,192.0.0.3,36580,192.0.0.2,3689,TCP
1599665137.529135,192.0.0.2,3689,192.0.0.3,36580,TCP
1599665137.529241,192.0.0.3,36580,192.0.0.2,8899,TCP
1599665137.529259,192.0.0.2,8899,192.0.0.3,36580,TCP
1599665137.52928,192.0.0.3,36580,192.0.0.2,1580,TCP
1599665137.529297,192.0.0.2,1580,192.0.0.3,36580,TCP
1599665137.529308,192.0.0.3,36580,192.0.0.2,1719,TCP
1599665137.529327,192.0.0.2,1719,192.0.0.3,36580,TCP
1599665137.529337,192.0.0.3,36580,192.0.0.2,16993,TCP
1599665137.529356,192.0.0.2,16993,192.0.0.3,36580,TCP
1599665137.529469,192.0.0.3,36580,192.0.0.2,10009,TCP
1599665137.529506,192.0.0.2,10009,192.0.0.3,36580,TCP
1599665137.530171,192.0.0.2,32785,192.0.0.3,36580,TCP
1599665137.530844,192.0.0.3,36580,192.0.0.2,3168,TCP
1599665137.530941,192.0.0.3,36580,192.0.0.2,4045,TCP
1599665137.530971,192.0.0.2,4045,192.0.0.3,36580,TCP
1599665137.530992,192.0.0.3,36580,192.0.0.2,1061,TCP
1599665137.531024,192.0.0.2,1061,192.0.0.3,36580,TCP
1599665137.533091,192.0.0.3,36580,192.0.0.2,2119,TCP
1599665137.533125,192.0.0.2,2119,192.0.0.3,36580,TCP
1599665137.533138,192.0.0.3,36580,192.0.0.2,1271,TCP
1599665137.533169,192.0.0.2,1271,192.0.0.3,36580,TCP
1599665137.533182,192.0.0.3,36580,192.0.0.2,5718,TCP
1599665137.533182,192.0.0.3,36580,192.0.0.2,8008,TCP
1599665137.533207,192.0.0.2,5718,192.0.0.3,36580,TCP
1599665137.533219,192.0.0.3,36580,192.0.0.2,16012,TCP
1599665137.533221,192.0.0.2,8008,192.0.0.3,36580,TCP
1599665137.533248,192.0.0.2,16012,192.0.0.3,36580,TCP
1599665137.533262,192.0.0.3,36580,192.0.0.2,9998,TCP
1599665137.533296,192.0.0.2,9998,192.0.0.3,36580,TCP
1599665137.533337,192.0.0.2,3168,192.0.0.3,36580,TCP
1599665137.533448,192.0.0.3,36580,192.0.0.2,3476,TCP
1599665137.533552,192.0.0.2,3476,192.0.0.3,36580,TCP
1599665137.533556,192.0.0.3,36580,192.0.0.2,3945,TCP
1599665137.533582,192.0.0.2,3945,192.0.0.3,36580,TCP
1599665137.533599,192.0.0.3,36580,192.0.0.2,5987,TCP
1599665137.533607,192.0.0.3,36580,192.0.0.2,1583,TCP
1599665137.533615,192.0.0.3,36580,192.0.0.2,1089,TCP
1599665137.533633,192.0.0.2,5987,192.0.0.3,36580,TCP
1599665137.533647,192.0.0.3,36580,192.0.0.2,49157,TCP
1599665137.533652,192.0.0.2,5222,192.0.0.3,36580,TCP
1599665137.533652,192.0.0.2,1089,192.0.0.3,36580,TCP
1599665137.533666,192.0.0.3,36580,192.0.0.2,2383,TCP
1599665137.533688,192.0.0.2,1583,192.0.0.3,36580,TCP
1599665137.53369,192.0.0.2,49157,192.0.0.3,36580,TCP
1599665137.533705,192.0.0.3,36580,192.0.0.2,1102,TCP
1599665137.533736,192.0.0.2,1102,192.0.0.3,36580,TCP
1599665137.533741,192.0.0.2,2383,192.0.0.3,36580,TCP
1599665137.533743,192.0.0.3,36580,192.0.0.2,3995,TCP
1599665137.533773,192.0.0.2,3995,192.0.0.3,36580,TCP
1599665137.533803,192.0.0.3,36580,192.0.0.2,3369,TCP
1599665137.533831,192.0.0.2,3369,192.0.0.3,36580,TCP
1599665137.533845,192.0.0.3,36580,192.0.0.2,10024,TCP
1599665137.533864,192.0.0.3,36580,192.0.0.2,7778,TCP
1599665137.533877,192.0.0.3,36580,192.0.0.2,1840,TCP
1599665137.533878,192.0.0.2,10024,192.0.0.3,36580,TCP
1599665137.533891,192.0.0.3,36580,192.0.0.2,1185,TCP
1599665137.533903,192.0.0.2,7778,192.0.0.3,36580,TCP
1599665137.53392,192.0.0.2,1840,192.0.0.3,36580,TCP
1599665137.533923,192.0.0.2,1185,192.0.0.3,36580,TCP
1599665137.533946,192.0.0.3,36580,192.0.0.2,62078,TCP
1599665137.533983,192.0.0.2,62078,192.0.0.3,36580,TCP
1599665137.533986,192.0.0.3,36580,192.0.0.2,30000,TCP
1599665137.534018,192.0.0.2,30000,192.0.0.3,36580,TCP
1599665137.534034,192.0.0.3,36580,192.0.0.2,17877,TCP
1599665137.534074,192.0.0.3,36580,192.0.0.2,4242,TCP
1599665137.534084,192.0.0.2,17877,192.0.0.3,36580,TCP
1599665137.534099,192.0.0.3,36580,192.0.0.2,464,TCP
1599665137.534112,192.0.0.2,4242,192.0.0.3,36580,TCP
1599665137.534126,192.0.0.3,36580,192.0.0.2,6000,TCP
1599665137.534132,192.0.0.2,464,192.0.0.3,36580,TCP
1599665137.534136,192.0.0.3,36580,192.0.0.2,10621,TCP
1599665137.534162,192.0.0.2,6000,192.0.0.3,36580,TCP
1599665137.534165,192.0.0.2,10621,192.0.0.3,36580,TCP
1599665137.534197,192.0.0.3,36580,192.0.0.2,32775,TCP
1599665137.534224,192.0.0.2,32775,192.0.0.3,36580,TCP
1599665137.534228,192.0.0.3,36580,192.0.0.2,1556,TCP
1599665137.534264,192.0.0.2,1556,192.0.0.3,36580,TCP
1599665137.534279,192.0.0.3,36580,192.0.0.2,4003,TCP
1599665137.534313,192.0.0.2,4003,192.0.0.3,36580,TCP
1599665137.534356,192.0.0.3,36580,192.0.0.2,9876,TCP
1599665137.534388,192.0.0.2,9876,192.0.0.3,36580,TCP
1599665137.534403,192.0.0.3,36580,192.0.0.2,2200,TCP
1599665137.534436,192.0.0.2,2200,192.0.0.3,36580,TCP
1599665137.534438,192.0.0.3,36580,192.0.0.2,1186,TCP
1599665137.53445,192.0.0.3,36580,192.0.0.2,9001,TCP
1599665137.534484,192.0.0.2,9001,192.0.0.3,36580,TCP
1599665137.534497,192.0.0.3,36580,192.0.0.2,427,TCP
1599665137.53453,192.0.0.2,427,192.0.0.3,36580,TCP
1599665137.534544,192.0.0.3,36580,192.0.0.2,2522,TCP
1599665137.534556,192.0.0.2,1186,192.0.0.3,36580,TCP
1599665137.534576,192.0.0.2,2522,192.0.0.3,36580,TCP
1599665137.534591,192.0.0.3,36580,192.0.0.2,5988,TCP
1599665137.534626,192.0.0.2,5988,192.0.0.3,36580,TCP
1599665137.534811,192.0.0.3,36580,192.0.0.2,563,TCP
1599665137.534841,192.0.0.2,563,192.0.0.3,36580,TCP
1599665137.534857,192.0.0.3,36580,192.0.0.2,1233,TCP
1599665137.534887,192.0.0.2,1233,192.0.0.3,36580,TCP
1599665137.534936,192.0.0.3,36580,192.0.0.2,32779,TCP
1599665137.534965,192.0.0.2,32779,192.0.0.3,36580,TCP
1599665137.534977,192.0.0.3,36580,192.0.0.2,1594,TCP
1599665137.534992,192.0.0.3,36580,192.0.0.2,2401,TCP
1599665137.53501,192.0.0.2,1594,192.0.0.3,36580,TCP
1599665137.535017,192.0.0.2,2401,192.0.0.3,36580,TCP
1599665137.53507,192.0.0.3,36580,192.0.0.2,55055,TCP
1599665137.5351,192.0.0.2,55055,192.0.0.3,36580,TCP
1599665137.535114,192.0.0.3,36580,192.0.0.2,3371,TCP
1599665137.535126,192.0.0.3,36580,192.0.0.2,14441,TCP
1599665137.535146,192.0.0.2,3371,192.0.0.3,36580,TCP
1599665137.535153,192.0.0.2,14441,192.0.0.3,36580,TCP
1599665137.53516,192.0.0.3,36580,192.0.0.2,63331,TCP
1599665137.535162,192.0.0.3,36580,192.0.0.2,3828,TCP
1599665137.53519,192.0.0.2,63331,192.0.0.3,36580,TCP
1599665137.535193,192.0.0.2,3828,192.0.0.3,36580,TCP
1599665137.535218,192.0.0.3,36580,192.0.0.2,20005,TCP
1599665137.535229,192.0.0.3,36580,192.0.0.2,4321,TCP
1599665137.535246,192.0.0.2,20005,192.0.0.3,36580,TCP
1599665137.535257,192.0.0.2,4321,192.0.0.3,36580,TCP
1599665137.535261,192.0.0.3,36580,192.0.0.2,1023,TCP
1599665137.535287,192.0.0.2,1023,192.0.0.3,36580,TCP
1599665137.535287,192.0.0.3,36580,192.0.0.2,9618,TCP
1599665137.5353,192.0.0.3,36580,192.0.0.2,49154,TCP
1599665137.535316,192.0.0.2,9618,192.0.0.3,36580,TCP
1599665137.535328,192.0.0.2,49154,192.0.0.3,36580,TCP
1599665137.535351,192.0.0.3,36580,192.0.0.2,60020,TCP
1599665137.535373,192.0.0.2,60020,192.0.0.3,36580,TCP
1599665137.535388,192.0.0.3,36580,192.0.0.2,1114,TCP
1599665137.535413,192.0.0.3,36580,192.0.0.2,50800,TCP
1599665137.535415,192.0.0.2,1114,192.0.0.3,36580,TCP
1599665137.535428,192.0.0.3,36580,192.0.0.2,2260,TCP
1599665137.535439,192.0.0.2,50800,192.0.0.3,36580,TCP
1599665137.535452,192.0.0.3,36580,192.0.0.2,524,TCP
1599665137.535455,192.0.0.2,2260,192.0.0.3,36580,TCP
1599665137.53548,192.0.0.2,524,192.0.0.3,36580,TCP
1599665137.535492,192.0.0.3,36580,192.0.0.2,4,TCP
1599665137.535519,192.0.0.2,4,192.0.0.3,36580,TCP
1599665137.535531,192.0.0.3,36580,192.0.0.2,2602,TCP
1599665137.535538,192.0.0.3,36580,192.0.0.2,1154,TCP
1599665137.535559,192.0.0.2,2602,192.0.0.3,36580,TCP
1599665137.535566,192.0.0.2,1154,192.0.0.3,36580,TCP
1599665137.535576,192.0.0.3,36580,192.0.0.2,8084,TCP
1599665137.535591,192.0.0.3,36580,192.0.0.2,9595,TCP
1599665137.535605,192.0.0.2,8084,192.0.0.3,36580,TCP
1599665137.535618,192.0.0.2,9595,192.0.0.3,36580,TCP
1599665137.535633,192.0.0.3,36580,192.0.0.2,8300,TCP
1599665137.535661,192.0.0.2,8300,192.0.0.3,36580,TCP
1599665137.535676,192.0.0.3,36580,192.0.0.2,1839,TCP
1599665137.535703,192.0.0.2,1839,192.0.0.3,36580,TCP
1599665137.535745,192.0.0.3,36580,192.0.0.2,8090,TCP
1599665137.535756,192.0.0.3,36580,192.0.0.2,49400,TCP
1599665137.535775,192.0.0.2,8090,192.0.0.3,36580,TCP
1599665137.535787,192.0.0.3,36580,192.0.0.2,8222,TCP
1599665137.535814,192.0.0.2,8222,192.0.0.3,36580,TCP
1599665137.535826,192.0.0.3,36580,192.0.0.2,8402,TCP
1599665137.535854,192.0.0.2,8402,192.0.0.3,36580,TCP
1599665137.535865,192.0.0.3,36580,192.0.0.2,5566,TCP
1599665137.53587,192.0.0.3,36580,192.0.0.2,1043,TCP
1599665137.535893,192.0.0.2,1043,192.0.0.3,36580,TCP
1599665137.535893,192.0.0.2,5566,192.0.0.3,36580,TCP
1599665137.535897,192.0.0.2,49400,192.0.0.3,36580,TCP
1599665137.535907,192.0.0.3,36580,192.0.0.2,10778,TCP
1599665137.535935,192.0.0.2,10778,192.0.0.3,36580,TCP
1599665137.535945,192.0.0.3,36580,192.0.0.2,1862,TCP
1599665137.535965,192.0.0.3,36580,192.0.0.2,27000,TCP
1599665137.535974,192.0.0.2,1862,192.0.0.3,36580,TCP
1599665137.535987,192.0.0.3,36580,192.0.0.2,691,TCP
1599665137.535994,192.0.0.2,27000,192.0.0.3,36580,TCP
1599665137.536006,192.0.0.3,36580,192.0.0.2,5989,TCP
1599665137.536017,192.0.0.2,691,192.0.0.3,36580,TCP
1599665137.536029,192.0.0.3,36580,192.0.0.2,1863,TCP
1599665137.536034,192.0.0.2,5989,192.0.0.3,36580,TCP
1599665137.536057,192.0.0.3,36580,192.0.0.2,6502,TCP
1599665137.536076,192.0.0.2,1863,192.0.0.3,36580,TCP
1599665137.536082,192.0.0.2,6502,192.0.0.3,36580,TCP
1599665137.53609,192.0.0.3,36580,192.0.0.2,1124,TCP
1599665137.536092,192.0.0.3,36580,192.0.0.2,2500,TCP
1599665137.536117,192.0.0.2,1124,192.0.0.3,36580,TCP
1599665137.536119,192.0.0.3,36580,192.0.0.2,7002,TCP
1599665137.536129,192.0.0.2,2500,192.0.0.3,36580,TCP
1599665137.536133,192.0.0.3,36580,192.0.0.2,3880,TCP
1599665137.536146,192.0.0.2,7002,192.0.0.3,36580,TCP
1599665137.536159,192.0.0.2,3880,192.0.0.3,36580,TCP
1599665137.536159,192.0.0.3,36580,192.0.0.2,700,TCP
1599665137.536169,192.0.0.3,36580,192.0.0.2,1049,TCP
1599665137.536187,192.0.0.2,700,192.0.0.3,36580,TCP
1599665137.536195,192.0.0.2,1049,192.0.0.3,36580,TCP
1599665137.5362,192.0.0.3,36580,192.0.0.2,3918,TCP
1599665137.536204,192.0.0.3,36580,192.0.0.2,43,TCP
1599665137.536228,192.0.0.2,43,192.0.0.3,36580,TCP
1599665137.536228,192.0.0.2,3918,192.0.0.3,36580,TCP
1599665137.53624,192.0.0.3,36580,192.0.0.2,2920,TCP
1599665137.536256,192.0.0.3,36580,192.0.0.2,1192,TCP
1599665137.536269,192.0.0.2,2920,192.0.0.3,36580,TCP
1599665137.536282,192.0.0.2,1192,192.0.0.3,36580,TCP
1599665137.536294,192.0.0.3,36580,192.0.0.2,1099,TCP
1599665137.536318,192.0.0.3,36580,192.0.0.2,1236,TCP
1599665137.536333,192.0.0.2,1099,192.0.0.3,36580,TCP
1599665137.536348,192.0.0.2,1236,192.0.0.3,36580,TCP
1599665137.536391,192.0.0.3,36580,192.0.0.2,49161,TCP
1599665137.536419,192.0.0.2,49161,192.0.0.3,36580,TCP
1599665137.536425,192.0.0.3,36580,192.0.0.2,6005,TCP
1599665137.536432,192.0.0.3,36580,192.0.0.2,6779,TCP
1599665137.536451,192.0.0.2,6005,192.0.0.3,36580,TCP
1599665137.536458,192.0.0.2,6779,192.0.0.3,36580,TCP
1599665137.536465,192.0.0.3,36580,192.0.0.2,1259,TCP
1599665137.536493,192.0.0.3,36580,192.0.0.2,11110,TCP
1599665137.536496,192.0.0.2,1259,192.0.0.3,36580,TCP
1599665137.53651,192.0.0.3,36580,192.0.0.2,1075,TCP
1599665137.53652,192.0.0.2,11110,192.0.0.3,36580,TCP
1599665137.536536,192.0.0.2,1075,192.0.0.3,36580,TCP
1599665137.536548,192.0.0.3,36580,192.0.0.2,55056,TCP
1599665137.536574,192.0.0.2,55056,192.0.0.3,36580,TCP
1599665137.536586,192.0.0.3,36580,192.0.0.2,7800,TCP
1599665137.536613,192.0.0.2,7800,192.0.0.3,36580,TCP
1599665137.536625,192.0.0.3,36580,192.0.0.2,1007,TCP
1599665137.53665,192.0.0.2,1007,192.0.0.3,36580,TCP
1599665137.536663,192.0.0.3,36580,192.0.0.2,5850,TCP
1599665137.536693,192.0.0.2,5850,192.0.0.3,36580,TCP
1599665137.536708,192.0.0.3,36580,192.0.0.2,8045,TCP
1599665137.536735,192.0.0.2,8045,192.0.0.3,36580,TCP
1599665137.536748,192.0.0.3,36580,192.0.0.2,32773,TCP
1599665137.536776,192.0.0.2,32773,192.0.0.3,36580,TCP
1599665137.536788,192.0.0.3,36580,192.0.0.2,45100,TCP
1599665137.536817,192.0.0.2,45100,192.0.0.3,36580,TCP
1599665137.53683,192.0.0.3,36580,192.0.0.2,1217,TCP
1599665137.536863,192.0.0.2,1217,192.0.0.3,36580,TCP
1599665137.536876,192.0.0.3,36580,192.0.0.2,5357,TCP
1599665137.536907,192.0.0.2,5357,192.0.0.3,36580,TCP
1599665137.536922,192.0.0.3,36580,192.0.0.2,2126,TCP
1599665137.536956,192.0.0.2,2126,192.0.0.3,36580,TCP
1599665137.536988,192.0.0.3,36580,192.0.0.2,5952,TCP
1599665137.537019,192.0.0.2,5952,192.0.0.3,36580,TCP
1599665137.537035,192.0.0.3,36580,192.0.0.2,1900,TCP
1599665137.537086,192.0.0.2,1900,192.0.0.3,36580,TCP
1599665137.537139,192.0.0.3,36580,192.0.0.2,7443,TCP
1599665137.537159,192.0.0.3,36580,192.0.0.2,593,TCP
1599665137.537165,192.0.0.2,7443,192.0.0.3,36580,TCP
1599665137.537233,192.0.0.2,593,192.0.0.3,36580,TCP
1599665137.537267,192.0.0.3,36580,192.0.0.2,668,TCP
1599665137.537295,192.0.0.2,668,192.0.0.3,36580,TCP
1599665137.537321,192.0.0.3,36580,192.0.0.2,1064,TCP
1599665137.537347,192.0.0.2,1064,192.0.0.3,36580,TCP
1599665137.537359,192.0.0.3,36580,192.0.0.2,49,TCP
1599665137.537362,192.0.0.3,36580,192.0.0.2,211,TCP
1599665137.537386,192.0.0.2,211,192.0.0.3,36580,TCP
1599665137.537386,192.0.0.2,49,192.0.0.3,36580,TCP
1599665137.537398,192.0.0.3,36580,192.0.0.2,1130,TCP
1599665137.537403,192.0.0.3,36580,192.0.0.2,49165,TCP
1599665137.537427,192.0.0.2,49165,192.0.0.3,36580,TCP
1599665137.537427,192.0.0.2,1130,192.0.0.3,36580,TCP
1599665137.537439,192.0.0.3,36580,192.0.0.2,6881,TCP
1599665137.537441,192.0.0.3,36580,192.0.0.2,32782,TCP
1599665137.537466,192.0.0.2,32782,192.0.0.3,36580,TCP
1599665137.537466,192.0.0.2,6881,192.0.0.3,36580,TCP
1599665137.537478,192.0.0.3,36580,192.0.0.2,9929,TCP
1599665137.53748,192.0.0.3,36580,192.0.0.2,54045,TCP
1599665137.537503,192.0.0.2,54045,192.0.0.3,36580,TCP
1599665137.537503,192.0.0.2,9929,192.0.0.3,36580,TCP
1599665137.537514,192.0.0.3,36580,192.0.0.2,2009,TCP
1599665137.537542,192.0.0.2,2009,192.0.0.3,36580,TCP
1599665137.537552,192.0.0.3,36580,192.0.0.2,1503,TCP
1599665137.537553,192.0.0.3,36580,192.0.0.2,9200,TCP
1599665137.537576,192.0.0.2,9200,192.0.0.3,36580,TCP
1599665137.537587,192.0.0.2,1503,192.0.0.3,36580,TCP
1599665137.53759,192.0.0.3,36580,192.0.0.2,37,TCP
1599665137.537614,192.0.0.2,37,192.0.0.3,36580,TCP
1599665137.537626,192.0.0.3,36580,192.0.0.2,10626,TCP
1599665137.537627,192.0.0.3,36580,192.0.0.2,1972,TCP
1599665137.53765,192.0.0.2,10626,192.0.0.3,36580,TCP
1599665137.53765,192.0.0.2,1972,192.0.0.3,36580,TCP
1599665137.537664,192.0.0.3,36580,192.0.0.2,1165,TCP
1599665137.537721,192.0.0.2,1165,192.0.0.3,36580,TCP
1599665137.537734,192.0.0.3,36580,192.0.0.2,5190,TCP
1599665137.537761,192.0.0.2,5190,192.0.0.3,36580,TCP
1599665137.537773,192.0.0.3,36580,192.0.0.2,49155,TCP
1599665137.5378,192.0.0.2,49155,192.0.0.3,36580,TCP
1599665137.537811,192.0.0.3,36580,192.0.0.2,2725,TCP
1599665137.537838,192.0.0.2,2725,192.0.0.3,36580,TCP
1599665137.537869,192.0.0.3,36580,192.0.0.2,787,TCP
1599665137.537911,192.0.0.2,787,192.0.0.3,36580,TCP
1599665137.541842,192.0.0.3,36580,192.0.0.2,32776,TCP
1599665137.541889,192.0.0.2,32776,192.0.0.3,36580,TCP
1599665137.541902,192.0.0.3,36580,192.0.0.2,306,TCP
1599665137.541924,192.0.0.2,306,192.0.0.3,36580,TCP
1599665137.541932,192.0.0.3,36580,192.0.0.2,683,TCP
1599665137.541951,192.0.0.2,683,192.0.0.3,36580,TCP
1599665137.54196,192.0.0.3,36580,192.0.0.2,1300,TCP
1599665137.541979,192.0.0.2,1300,192.0.0.3,36580,TCP
1599665137.541987,192.0.0.3,36580,192.0.0.2,8654,TCP
1599665137.542007,192.0.0.2,8654,192.0.0.3,36580,TCP
1599665137.542015,192.0.0.3,36580,192.0.0.2,1688,TCP
1599665137.542059,192.0.0.2,1688,192.0.0.3,36580,TCP
1599665137.542079,192.0.0.3,36580,192.0.0.2,2100,TCP
1599665137.542115,192.0.0.2,2100,192.0.0.3,36580,TCP
1599665137.542161,192.0.0.3,36580,192.0.0.2,2033,TCP
1599665137.542183,192.0.0.2,2033,192.0.0.3,36580,TCP
1599665137.542192,192.0.0.3,36580,192.0.0.2,5102,TCP
1599665137.542211,192.0.0.2,5102,192.0.0.3,36580,TCP
1599665137.542247,192.0.0.3,36580,192.0.0.2,2000,TCP
1599665137.542268,192.0.0.2,2000,192.0.0.3,36580,TCP
1599665137.542279,192.0.0.3,36580,192.0.0.2,6346,TCP
1599665137.542308,192.0.0.2,6346,192.0.0.3,36580,TCP
1599665137.542326,192.0.0.3,36580,192.0.0.2,4550,TCP
1599665137.54236,192.0.0.2,4550,192.0.0.3,36580,TCP
1599665137.542374,192.0.0.3,36580,192.0.0.2,1110,TCP
1599665137.542405,192.0.0.2,1110,192.0.0.3,36580,TCP
1599665137.542418,192.0.0.3,36580,192.0.0.2,10566,TCP
1599665137.542448,192.0.0.2,10566,192.0.0.3,36580,TCP
1599665137.54246,192.0.0.3,36580,192.0.0.2,9575,TCP
1599665137.542494,192.0.0.2,9575,192.0.0.3,36580,TCP
1599665137.542507,192.0.0.3,36580,192.0.0.2,2366,TCP
1599665137.542539,192.0.0.2,2366,192.0.0.3,36580,TCP
1599665137.542553,192.0.0.3,36580,192.0.0.2,1001,TCP
1599665137.542588,192.0.0.2,1001,192.0.0.3,36580,TCP
1599665137.542601,192.0.0.3,36580,192.0.0.2,10002,TCP
1599665137.542625,192.0.0.2,10002,192.0.0.3,36580,TCP
1599665137.542634,192.0.0.3,36580,192.0.0.2,1117,TCP
1599665137.542653,192.0.0.2,1117,192.0.0.3,36580,TCP
1599665137.542661,192.0.0.3,36580,192.0.0.2,8400,TCP
1599665137.542679,192.0.0.2,8400,192.0.0.3,36580,TCP
1599665137.542687,192.0.0.3,36580,192.0.0.2,7070,TCP
1599665137.542706,192.0.0.2,7070,192.0.0.3,36580,TCP
1599665137.542714,192.0.0.3,36580,192.0.0.2,5432,TCP
1599665137.542732,192.0.0.2,5432,192.0.0.3,36580,TCP
1599665137.542768,192.0.0.3,36580,192.0.0.2,2049,TCP
1599665137.542785,192.0.0.2,2049,192.0.0.3,36580,TCP
1599665137.542805,192.0.0.3,36580,192.0.0.2,1201,TCP
1599665137.542821,192.0.0.2,1201,192.0.0.3,36580,TCP
1599665137.54283,192.0.0.3,36580,192.0.0.2,1045,TCP
1599665137.542849,192.0.0.2,1045,192.0.0.3,36580,TCP
1599665137.542874,192.0.0.3,36580,192.0.0.2,301,TCP
1599665137.54289,192.0.0.2,301,192.0.0.3,36580,TCP
1599665137.542908,192.0.0.3,36580,192.0.0.2,1035,TCP
1599665137.542927,192.0.0.2,1035,192.0.0.3,36580,TCP
1599665137.542935,192.0.0.3,36580,192.0.0.2,458,TCP
1599665137.542954,192.0.0.2,458,192.0.0.3,36580,TCP
1599665137.542979,192.0.0.3,36580,192.0.0.2,13,TCP
1599665137.542997,192.0.0.2,13,192.0.0.3,36580,TCP
1599665137.543015,192.0.0.3,36580,192.0.0.2,8001,TCP
1599665137.543034,192.0.0.2,8001,192.0.0.3,36580,TCP
1599665137.543059,192.0.0.3,36580,192.0.0.2,28201,TCP
1599665137.543086,192.0.0.2,28201,192.0.0.3,36580,TCP
1599665137.543098,192.0.0.3,36580,192.0.0.2,1600,TCP
1599665137.543128,192.0.0.2,1600,192.0.0.3,36580,TCP
1599665137.543141,192.0.0.3,36580,192.0.0.2,1097,TCP
1599665137.54317,192.0.0.2,1097,192.0.0.3,36580,TCP
1599665137.543182,192.0.0.3,36580,192.0.0.2,1999,TCP
1599665137.543206,192.0.0.2,1999,192.0.0.3,36580,TCP
1599665137.543462,192.0.0.3,36580,192.0.0.2,4444,TCP
1599665137.543484,192.0.0.2,4444,192.0.0.3,36580,TCP
1599665137.543497,192.0.0.3,36580,192.0.0.2,222,TCP
1599665137.543517,192.0.0.2,222,192.0.0.3,36580,TCP
1599665137.543526,192.0.0.3,36580,192.0.0.2,3372,TCP
1599665137.543545,192.0.0.2,3372,192.0.0.3,36580,TCP
1599665137.543554,192.0.0.3,36580,192.0.0.2,15002,TCP
1599665137.543573,192.0.0.2,15002,192.0.0.3,36580,TCP
1599665137.543581,192.0.0.3,36580,192.0.0.2,1090,TCP
1599665137.5436,192.0.0.2,1090,192.0.0.3,36580,TCP
1599665137.543611,192.0.0.3,36580,192.0.0.2,10617,TCP
1599665137.543636,192.0.0.2,10617,192.0.0.3,36580,TCP
1599665137.543645,192.0.0.3,36580,192.0.0.2,51103,TCP
1599665137.543663,192.0.0.2,51103,192.0.0.3,36580,TCP
1599665137.543674,192.0.0.3,36580,192.0.0.2,3260,TCP
1599665137.543701,192.0.0.2,3260,192.0.0.3,36580,TCP
1599665137.543713,192.0.0.3,36580,192.0.0.2,20222,TCP
1599665137.543745,192.0.0.2,20222,192.0.0.3,36580,TCP
1599665137.543758,192.0.0.3,36580,192.0.0.2,9102,TCP
1599665137.543789,192.0.0.2,9102,192.0.0.3,36580,TCP
1599665137.5438,192.0.0.3,36580,192.0.0.2,444,TCP
1599665137.543822,192.0.0.2,444,192.0.0.3,36580,TCP
1599665137.54383,192.0.0.3,36580,192.0.0.2,49152,TCP
1599665137.543847,192.0.0.2,49152,192.0.0.3,36580,TCP
1599665137.543851,192.0.0.3,36580,192.0.0.2,9878,TCP
1599665137.543866,192.0.0.2,9878,192.0.0.3,36580,TCP
1599665137.543876,192.0.0.3,36580,192.0.0.2,5822,TCP
1599665137.543895,192.0.0.2,5822,192.0.0.3,36580,TCP
1599665137.543915,192.0.0.3,36580,192.0.0.2,1310,TCP
1599665137.543933,192.0.0.2,1310,192.0.0.3,36580,TCP
1599665137.543941,192.0.0.3,36580,192.0.0.2,5631,TCP
1599665137.543982,192.0.0.2,5631,192.0.0.3,36580,TCP
1599665137.544026,192.0.0.3,36580,192.0.0.2,765,TCP
1599665137.544057,192.0.0.2,765,192.0.0.3,36580,TCP
1599665137.544066,192.0.0.3,36580,192.0.0.2,4998,TCP
1599665137.544086,192.0.0.2,4998,192.0.0.3,36580,TCP
1599665137.544095,192.0.0.3,36580,192.0.0.2,1801,TCP
1599665137.544114,192.0.0.2,1801,192.0.0.3,36580,TCP
1599665137.544123,192.0.0.3,36580,192.0.0.2,8194,TCP
1599665137.544141,192.0.0.2,8194,192.0.0.3,36580,TCP
1599665137.544149,192.0.0.3,36580,192.0.0.2,60443,TCP
1599665137.544165,192.0.0.2,60443,192.0.0.3,36580,TCP
1599665137.544173,192.0.0.3,36580,192.0.0.2,1301,TCP
1599665137.544191,192.0.0.2,1301,192.0.0.3,36580,TCP
1599665137.544199,192.0.0.3,36580,192.0.0.2,5414,TCP
1599665137.544216,192.0.0.2,5414,192.0.0.3,36580,TCP
